"Time","Date","Min.Delay","Hour"
22H 53M 0S,2022-02-28,15,22
18M 0S,2022-02-28,10,0
22M 0S,2022-02-28,14,0
1H 23M 0S,2022-02-28,29,1
1H 43M 0S,2022-02-28,20,1
4H 27M 0S,2022-03-01,17,4
5H 11M 0S,2022-03-01,20,5
5H 35M 0S,2022-03-01,12,5
5H 44M 0S,2022-03-01,11,5
5H 56M 0S,2022-03-01,5,5
5H 56M 0S,2022-03-01,5,5
6H 28M 0S,2022-03-01,4,6
6H 29M 0S,2022-03-01,28,6
6H 30M 0S,2022-03-01,30,6
6H 35M 0S,2022-03-01,14,6
6H 49M 0S,2022-03-01,9,6
6H 55M 0S,2022-03-01,6,6
7H 11M 0S,2022-03-01,14,7
7H 51M 0S,2022-03-01,6,7
7H 51M 0S,2022-03-01,4,7
7H 52M 0S,2022-03-01,24,7
8H 0M 0S,2022-03-01,6,8
8H 12M 0S,2022-03-01,11,8
8H 12M 0S,2022-03-01,4,8
8H 21M 0S,2022-03-01,16,8
8H 31M 0S,2022-03-01,9,8
8H 40M 0S,2022-03-01,5,8
9H 12M 0S,2022-03-01,42,9
9H 48M 0S,2022-03-01,16,9
9H 53M 0S,2022-03-01,10,9
10H 0M 0S,2022-03-01,12,10
10H 11M 0S,2022-03-01,23,10
10H 24M 0S,2022-03-01,23,10
10H 33M 0S,2022-03-01,30,10
10H 47M 0S,2022-03-01,8,10
11H 8M 0S,2022-03-01,7,11
11H 12M 0S,2022-03-01,40,11
11H 14M 0S,2022-03-01,8,11
11H 52M 0S,2022-03-01,67,11
12H 14M 0S,2022-03-01,16,12
12H 32M 0S,2022-03-01,9,12
12H 50M 0S,2022-03-01,25,12
13H 30M 0S,2022-03-01,27,13
13H 39M 0S,2022-03-01,20,13
13H 51M 0S,2022-03-01,8,13
14H 0M 0S,2022-03-01,8,14
14H 5M 0S,2022-03-01,16,14
14H 7M 0S,2022-03-01,5,14
14H 21M 0S,2022-03-01,10,14
14H 22M 0S,2022-03-01,5,14
14H 26M 0S,2022-03-01,10,14
14H 27M 0S,2022-03-01,8,14
14H 39M 0S,2022-03-01,9,14
14H 51M 0S,2022-03-01,22,14
15H 0M 0S,2022-03-01,12,15
15H 1M 0S,2022-03-01,18,15
15H 16M 0S,2022-03-01,19,15
15H 30M 0S,2022-03-01,26,15
15H 42M 0S,2022-03-01,10,15
15H 52M 0S,2022-03-01,7,15
16H 3M 0S,2022-03-01,21,16
16H 26M 0S,2022-03-01,6,16
16H 38M 0S,2022-03-01,11,16
17H 3M 0S,2022-03-01,16,17
17H 11M 0S,2022-03-01,13,17
17H 14M 0S,2022-03-01,8,17
17H 27M 0S,2022-03-01,10,17
17H 33M 0S,2022-03-01,7,17
17H 34M 0S,2022-03-01,8,17
17H 35M 0S,2022-03-01,29,17
17H 42M 0S,2022-03-01,13,17
17H 46M 0S,2022-03-01,18,17
17H 57M 0S,2022-03-01,10,17
18H 8M 0S,2022-03-01,24,18
18H 27M 0S,2022-03-01,7,18
18H 36M 0S,2022-03-01,10,18
18H 37M 0S,2022-03-01,15,18
18H 44M 0S,2022-03-01,12,18
18H 48M 0S,2022-03-01,17,18
18H 48M 0S,2022-03-01,25,18
19H 1M 0S,2022-03-01,6,19
19H 1M 0S,2022-03-01,6,19
19H 6M 0S,2022-03-01,12,19
19H 13M 0S,2022-03-01,26,19
19H 14M 0S,2022-03-01,11,19
19H 20M 0S,2022-03-01,52,19
19H 33M 0S,2022-03-01,10,19
20H 13M 0S,2022-03-01,9,20
20H 27M 0S,2022-03-01,10,20
20H 47M 0S,2022-03-01,10,20
21H 0M 0S,2022-03-01,17,21
21H 19M 0S,2022-03-01,25,21
21H 58M 0S,2022-03-01,10,21
22H 0M 0S,2022-03-01,9,22
22H 7M 0S,2022-03-01,23,22
22H 15M 0S,2022-03-01,10,22
22H 53M 0S,2022-03-01,162,22
23H 36M 0S,2022-03-01,10,23
23H 50M 0S,2022-03-01,10,23
23H 55M 0S,2022-03-01,9,23
1H 55M 0S,2022-03-01,3,1
2H 0M 0S,2022-03-02,30,2
2H 15M 0S,2022-03-02,17,2
2H 15M 0S,2022-03-02,18,2
2H 20M 0S,2022-03-02,26,2
2H 27M 0S,2022-03-02,30,2
2H 28M 0S,2022-03-02,8,2
6H 0M 0S,2022-03-02,20,6
6H 10M 0S,2022-03-02,8,6
6H 17M 0S,2022-03-02,18,6
6H 38M 0S,2022-03-02,6,6
6H 40M 0S,2022-03-02,10,6
6H 59M 0S,2022-03-02,95,6
7H 14M 0S,2022-03-02,23,7
7H 39M 0S,2022-03-02,6,7
8H 5M 0S,2022-03-02,4,8
8H 31M 0S,2022-03-02,14,8
8H 52M 0S,2022-03-02,11,8
9H 0M 0S,2022-03-02,10,9
9H 15M 0S,2022-03-02,15,9
9H 21M 0S,2022-03-02,6,9
9H 24M 0S,2022-03-02,30,9
9H 42M 0S,2022-03-02,20,9
9H 49M 0S,2022-03-02,9,9
9H 58M 0S,2022-03-02,30,9
10H 9M 0S,2022-03-02,24,10
10H 36M 0S,2022-03-02,9,10
10H 45M 0S,2022-03-02,7,10
10H 47M 0S,2022-03-02,9,10
11H 24M 0S,2022-03-02,5,11
11H 26M 0S,2022-03-02,15,11
12H 0M 0S,2022-03-02,30,12
12H 5M 0S,2022-03-02,5,12
12H 10M 0S,2022-03-02,20,12
12H 41M 0S,2022-03-02,10,12
12H 41M 0S,2022-03-02,8,12
12H 57M 0S,2022-03-02,18,12
13H 14M 0S,2022-03-02,8,13
13H 58M 0S,2022-03-02,8,13
14H 6M 0S,2022-03-02,9,14
14H 12M 0S,2022-03-02,5,14
14H 15M 0S,2022-03-02,10,14
14H 18M 0S,2022-03-02,30,14
14H 20M 0S,2022-03-02,25,14
14H 31M 0S,2022-03-02,9,14
14H 35M 0S,2022-03-02,24,14
14H 39M 0S,2022-03-02,6,14
15H 11M 0S,2022-03-02,20,15
15H 15M 0S,2022-03-02,14,15
15H 21M 0S,2022-03-02,14,15
15H 32M 0S,2022-03-02,49,15
15H 38M 0S,2022-03-02,24,15
15H 41M 0S,2022-03-02,24,15
15H 42M 0S,2022-03-02,10,15
15H 48M 0S,2022-03-02,10,15
15H 49M 0S,2022-03-02,10,15
15H 49M 0S,2022-03-02,10,15
15H 54M 0S,2022-03-02,22,15
16H 2M 0S,2022-03-02,29,16
16H 10M 0S,2022-03-02,13,16
16H 39M 0S,2022-03-02,18,16
16H 42M 0S,2022-03-02,30,16
17H 1M 0S,2022-03-02,20,17
17H 6M 0S,2022-03-02,8,17
17H 8M 0S,2022-03-02,16,17
17H 9M 0S,2022-03-02,24,17
17H 13M 0S,2022-03-02,17,17
17H 17M 0S,2022-03-02,11,17
17H 24M 0S,2022-03-02,11,17
17H 27M 0S,2022-03-02,13,17
17H 27M 0S,2022-03-02,13,17
17H 30M 0S,2022-03-02,25,17
17H 30M 0S,2022-03-02,10,17
17H 37M 0S,2022-03-02,10,17
17H 39M 0S,2022-03-02,10,17
17H 40M 0S,2022-03-02,11,17
17H 41M 0S,2022-03-02,12,17
17H 49M 0S,2022-03-02,8,17
18H 0M 0S,2022-03-02,5,18
18H 3M 0S,2022-03-02,10,18
18H 6M 0S,2022-03-02,9,18
18H 29M 0S,2022-03-02,17,18
18H 32M 0S,2022-03-02,23,18
18H 36M 0S,2022-03-02,8,18
18H 45M 0S,2022-03-02,23,18
19H 4M 0S,2022-03-02,10,19
19H 7M 0S,2022-03-02,8,19
20H 4M 0S,2022-03-02,21,20
20H 13M 0S,2022-03-02,18,20
20H 26M 0S,2022-03-02,6,20
21H 3M 0S,2022-03-02,16,21
21H 9M 0S,2022-03-02,10,21
21H 37M 0S,2022-03-02,8,21
21H 41M 0S,2022-03-02,16,21
21H 42M 0S,2022-03-02,13,21
21H 50M 0S,2022-03-02,19,21
22H 5M 0S,2022-03-02,20,22
22H 14M 0S,2022-03-02,50,22
22H 27M 0S,2022-03-02,30,22
22H 46M 0S,2022-03-02,10,22
23H 11M 0S,2022-03-02,20,23
25M 0S,2022-03-02,10,0
1H 29M 0S,2022-03-02,15,1
2H 51M 0S,2022-03-03,17,2
4H 5M 0S,2022-03-03,30,4
5H 25M 0S,2022-03-03,11,5
5H 30M 0S,2022-03-03,10,5
5H 33M 0S,2022-03-03,17,5
5H 38M 0S,2022-03-03,10,5
5H 40M 0S,2022-03-03,10,5
6H 4M 0S,2022-03-03,18,6
6H 16M 0S,2022-03-03,30,6
6H 19M 0S,2022-03-03,18,6
6H 26M 0S,2022-03-03,30,6
6H 29M 0S,2022-03-03,4,6
6H 34M 0S,2022-03-03,7,6
6H 46M 0S,2022-03-03,38,6
6H 48M 0S,2022-03-03,13,6
6H 55M 0S,2022-03-03,20,6
6H 57M 0S,2022-03-03,9,6
6H 58M 0S,2022-03-03,10,6
6H 58M 0S,2022-03-03,10,6
7H 9M 0S,2022-03-03,7,7
7H 12M 0S,2022-03-03,40,7
7H 24M 0S,2022-03-03,20,7
7H 28M 0S,2022-03-03,11,7
7H 35M 0S,2022-03-03,6,7
7H 42M 0S,2022-03-03,10,7
7H 43M 0S,2022-03-03,15,7
8H 16M 0S,2022-03-03,24,8
8H 40M 0S,2022-03-03,7,8
8H 57M 0S,2022-03-03,9,8
9H 6M 0S,2022-03-03,10,9
9H 12M 0S,2022-03-03,6,9
9H 21M 0S,2022-03-03,5,9
9H 33M 0S,2022-03-03,15,9
10H 9M 0S,2022-03-03,10,10
10H 21M 0S,2022-03-03,7,10
10H 28M 0S,2022-03-03,14,10
10H 43M 0S,2022-03-03,7,10
10H 43M 0S,2022-03-03,30,10
10H 49M 0S,2022-03-03,10,10
11H 2M 0S,2022-03-03,20,11
11H 5M 0S,2022-03-03,41,11
11H 19M 0S,2022-03-03,12,11
11H 46M 0S,2022-03-03,24,11
11H 51M 0S,2022-03-03,7,11
12H 8M 0S,2022-03-03,11,12
12H 10M 0S,2022-03-03,11,12
12H 18M 0S,2022-03-03,9,12
12H 25M 0S,2022-03-03,12,12
12H 27M 0S,2022-03-03,6,12
12H 34M 0S,2022-03-03,25,12
12H 58M 0S,2022-03-03,24,12
12H 58M 0S,2022-03-03,9,12
13H 11M 0S,2022-03-03,10,13
13H 17M 0S,2022-03-03,12,13
13H 22M 0S,2022-03-03,8,13
13H 30M 0S,2022-03-03,20,13
13H 33M 0S,2022-03-03,9,13
13H 36M 0S,2022-03-03,10,13
13H 46M 0S,2022-03-03,7,13
13H 55M 0S,2022-03-03,20,13
13H 59M 0S,2022-03-03,10,13
14H 3M 0S,2022-03-03,10,14
14H 5M 0S,2022-03-03,9,14
14H 7M 0S,2022-03-03,10,14
14H 24M 0S,2022-03-03,10,14
14H 34M 0S,2022-03-03,12,14
14H 41M 0S,2022-03-03,10,14
14H 45M 0S,2022-03-03,9,14
14H 49M 0S,2022-03-03,9,14
15H 2M 0S,2022-03-03,10,15
15H 15M 0S,2022-03-03,17,15
15H 15M 0S,2022-03-03,17,15
15H 23M 0S,2022-03-03,10,15
15H 26M 0S,2022-03-03,7,15
15H 43M 0S,2022-03-03,15,15
15H 48M 0S,2022-03-03,24,15
15H 50M 0S,2022-03-03,9,15
15H 50M 0S,2022-03-03,25,15
15H 50M 0S,2022-03-03,25,15
15H 54M 0S,2022-03-03,8,15
16H 2M 0S,2022-03-03,10,16
16H 8M 0S,2022-03-03,18,16
16H 44M 0S,2022-03-03,17,16
16H 44M 0S,2022-03-03,5,16
16H 52M 0S,2022-03-03,17,16
17H 6M 0S,2022-03-03,5,17
17H 27M 0S,2022-03-03,12,17
17H 27M 0S,2022-03-03,10,17
17H 39M 0S,2022-03-03,9,17
17H 45M 0S,2022-03-03,10,17
17H 50M 0S,2022-03-03,16,17
18H 33M 0S,2022-03-03,10,18
18H 39M 0S,2022-03-03,25,18
18H 46M 0S,2022-03-03,12,18
18H 46M 0S,2022-03-03,12,18
19H 14M 0S,2022-03-03,8,19
19H 21M 0S,2022-03-03,11,19
19H 30M 0S,2022-03-03,10,19
19H 46M 0S,2022-03-03,10,19
20H 7M 0S,2022-03-03,14,20
20H 12M 0S,2022-03-03,8,20
20H 16M 0S,2022-03-03,10,20
20H 47M 0S,2022-03-03,10,20
20H 59M 0S,2022-03-03,19,20
21H 12M 0S,2022-03-03,10,21
22H 16M 0S,2022-03-03,20,22
22H 28M 0S,2022-03-03,15,22
22H 39M 0S,2022-03-03,20,22
22H 48M 0S,2022-03-03,20,22
23H 12M 0S,2022-03-03,10,23
23H 28M 0S,2022-03-03,18,23
1H 59M 0S,2022-03-03,5,1
2H 21M 0S,2022-03-04,4,2
3H 49M 0S,2022-03-04,50,3
4H 24M 0S,2022-03-04,30,4
5H 11M 0S,2022-03-04,215,5
5H 30M 0S,2022-03-04,8,5
5H 47M 0S,2022-03-04,16,5
5H 52M 0S,2022-03-04,20,5
6H 13M 0S,2022-03-04,21,6
6H 17M 0S,2022-03-04,12,6
6H 23M 0S,2022-03-04,20,6
6H 41M 0S,2022-03-04,19,6
6H 43M 0S,2022-03-04,11,6
6H 46M 0S,2022-03-04,14,6
6H 55M 0S,2022-03-04,23,6
7H 4M 0S,2022-03-04,5,7
7H 5M 0S,2022-03-04,16,7
7H 7M 0S,2022-03-04,15,7
7H 11M 0S,2022-03-04,8,7
7H 13M 0S,2022-03-04,5,7
7H 27M 0S,2022-03-04,19,7
7H 55M 0S,2022-03-04,10,7
8H 8M 0S,2022-03-04,300,8
8H 9M 0S,2022-03-04,220,8
8H 30M 0S,2022-03-04,9,8
8H 35M 0S,2022-03-04,40,8
8H 49M 0S,2022-03-04,14,8
9H 12M 0S,2022-03-04,10,9
9H 20M 0S,2022-03-04,8,9
9H 31M 0S,2022-03-04,24,9
9H 46M 0S,2022-03-04,20,9
10H 19M 0S,2022-03-04,5,10
10H 27M 0S,2022-03-04,9,10
11H 42M 0S,2022-03-04,7,11
11H 50M 0S,2022-03-04,10,11
12H 7M 0S,2022-03-04,10,12
12H 26M 0S,2022-03-04,14,12
12H 40M 0S,2022-03-04,10,12
12H 53M 0S,2022-03-04,10,12
13H 1M 0S,2022-03-04,18,13
13H 10M 0S,2022-03-04,10,13
13H 33M 0S,2022-03-04,8,13
14H 12M 0S,2022-03-04,14,14
14H 20M 0S,2022-03-04,23,14
14H 29M 0S,2022-03-04,10,14
14H 35M 0S,2022-03-04,19,14
14H 43M 0S,2022-03-04,19,14
14H 48M 0S,2022-03-04,20,14
14H 50M 0S,2022-03-04,15,14
14H 54M 0S,2022-03-04,30,14
14H 55M 0S,2022-03-04,10,14
15H 0M 0S,2022-03-04,20,15
15H 2M 0S,2022-03-04,8,15
15H 7M 0S,2022-03-04,22,15
15H 8M 0S,2022-03-04,11,15
15H 26M 0S,2022-03-04,10,15
15H 37M 0S,2022-03-04,10,15
15H 40M 0S,2022-03-04,24,15
15H 43M 0S,2022-03-04,14,15
15H 47M 0S,2022-03-04,6,15
15H 50M 0S,2022-03-04,5,15
15H 54M 0S,2022-03-04,10,15
16H 0M 0S,2022-03-04,37,16
16H 2M 0S,2022-03-04,6,16
16H 7M 0S,2022-03-04,6,16
16H 11M 0S,2022-03-04,232,16
16H 11M 0S,2022-03-04,7,16
16H 14M 0S,2022-03-04,4,16
16H 15M 0S,2022-03-04,25,16
16H 16M 0S,2022-03-04,4,16
16H 22M 0S,2022-03-04,8,16
16H 34M 0S,2022-03-04,12,16
16H 35M 0S,2022-03-04,232,16
16H 41M 0S,2022-03-04,11,16
16H 44M 0S,2022-03-04,9,16
16H 53M 0S,2022-03-04,10,16
16H 55M 0S,2022-03-04,6,16
16H 56M 0S,2022-03-04,17,16
16H 58M 0S,2022-03-04,10,16
17H 2M 0S,2022-03-04,10,17
17H 6M 0S,2022-03-04,12,17
17H 14M 0S,2022-03-04,6,17
17H 24M 0S,2022-03-04,35,17
17H 26M 0S,2022-03-04,6,17
17H 30M 0S,2022-03-04,11,17
17H 32M 0S,2022-03-04,14,17
18H 0M 0S,2022-03-04,10,18
18H 6M 0S,2022-03-04,8,18
18H 9M 0S,2022-03-04,8,18
18H 14M 0S,2022-03-04,8,18
18H 34M 0S,2022-03-04,15,18
18H 39M 0S,2022-03-04,14,18
19H 8M 0S,2022-03-04,6,19
19H 21M 0S,2022-03-04,10,19
19H 31M 0S,2022-03-04,60,19
19H 50M 0S,2022-03-04,10,19
19H 52M 0S,2022-03-04,16,19
19H 56M 0S,2022-03-04,16,19
20H 36M 0S,2022-03-04,30,20
20H 40M 0S,2022-03-04,55,20
20H 41M 0S,2022-03-04,54,20
20H 41M 0S,2022-03-04,54,20
20H 41M 0S,2022-03-04,54,20
20H 45M 0S,2022-03-04,9,20
20H 46M 0S,2022-03-04,21,20
20H 51M 0S,2022-03-04,10,20
21H 5M 0S,2022-03-04,10,21
21H 8M 0S,2022-03-04,16,21
21H 39M 0S,2022-03-04,6,21
22H 29M 0S,2022-03-04,10,22
22H 49M 0S,2022-03-04,30,22
22H 59M 0S,2022-03-04,100,22
23H 2M 0S,2022-03-04,72,23
23H 11M 0S,2022-03-04,24,23
23H 44M 0S,2022-03-04,10,23
23H 52M 0S,2022-03-04,17,23
23H 54M 0S,2022-03-04,11,23
1M 0S,2022-03-04,20,0
11M 0S,2022-03-04,10,0
28M 0S,2022-03-04,11,0
39M 0S,2022-03-04,15,0
57M 0S,2022-03-04,10,0
1H 7M 0S,2022-03-04,10,1
1H 7M 0S,2022-03-04,9,1
1H 30M 0S,2022-03-04,20,1
2H 33M 0S,2022-03-05,30,2
2H 39M 0S,2022-03-05,272,2
3H 4M 0S,2022-03-05,37,3
4H 43M 0S,2022-03-05,11,4
4H 58M 0S,2022-03-05,8,4
5H 36M 0S,2022-03-05,9,5
5H 41M 0S,2022-03-05,9,5
5H 50M 0S,2022-03-05,36,5
5H 58M 0S,2022-03-05,1,5
6H 24M 0S,2022-03-05,116,6
6H 54M 0S,2022-03-05,20,6
7H 23M 0S,2022-03-05,10,7
8H 7M 0S,2022-03-05,9,8
8H 30M 0S,2022-03-05,10,8
9H 0M 0S,2022-03-05,22,9
9H 4M 0S,2022-03-05,16,9
9H 20M 0S,2022-03-05,10,9
9H 20M 0S,2022-03-05,10,9
9H 24M 0S,2022-03-05,20,9
10H 22M 0S,2022-03-05,10,10
10H 24M 0S,2022-03-05,25,10
10H 32M 0S,2022-03-05,10,10
10H 33M 0S,2022-03-05,15,10
10H 48M 0S,2022-03-05,12,10
11H 23M 0S,2022-03-05,18,11
11H 38M 0S,2022-03-05,19,11
11H 48M 0S,2022-03-05,15,11
11H 50M 0S,2022-03-05,5,11
12H 7M 0S,2022-03-05,10,12
12H 13M 0S,2022-03-05,18,12
12H 16M 0S,2022-03-05,5,12
12H 39M 0S,2022-03-05,10,12
12H 50M 0S,2022-03-05,12,12
13H 0M 0S,2022-03-05,10,13
13H 1M 0S,2022-03-05,28,13
13H 2M 0S,2022-03-05,18,13
13H 7M 0S,2022-03-05,5,13
13H 10M 0S,2022-03-05,10,13
13H 11M 0S,2022-03-05,20,13
13H 12M 0S,2022-03-05,23,13
13H 12M 0S,2022-03-05,23,13
13H 13M 0S,2022-03-05,17,13
13H 16M 0S,2022-03-05,8,13
13H 24M 0S,2022-03-05,24,13
13H 25M 0S,2022-03-05,24,13
13H 31M 0S,2022-03-05,20,13
13H 42M 0S,2022-03-05,10,13
13H 43M 0S,2022-03-05,14,13
13H 51M 0S,2022-03-05,9,13
13H 54M 0S,2022-03-05,8,13
13H 59M 0S,2022-03-05,30,13
14H 0M 0S,2022-03-05,4,14
14H 0M 0S,2022-03-05,30,14
14H 3M 0S,2022-03-05,24,14
14H 3M 0S,2022-03-05,24,14
14H 6M 0S,2022-03-05,30,14
14H 8M 0S,2022-03-05,9,14
14H 9M 0S,2022-03-05,30,14
14H 12M 0S,2022-03-05,12,14
14H 16M 0S,2022-03-05,4,14
14H 18M 0S,2022-03-05,20,14
14H 20M 0S,2022-03-05,10,14
14H 27M 0S,2022-03-05,8,14
14H 37M 0S,2022-03-05,18,14
14H 39M 0S,2022-03-05,7,14
14H 41M 0S,2022-03-05,18,14
14H 45M 0S,2022-03-05,8,14
14H 47M 0S,2022-03-05,36,14
14H 48M 0S,2022-03-05,14,14
15H 8M 0S,2022-03-05,23,15
15H 10M 0S,2022-03-05,10,15
15H 19M 0S,2022-03-05,10,15
15H 42M 0S,2022-03-05,4,15
16H 1M 0S,2022-03-05,5,16
16H 14M 0S,2022-03-05,8,16
16H 20M 0S,2022-03-05,12,16
16H 27M 0S,2022-03-05,8,16
16H 30M 0S,2022-03-05,5,16
16H 35M 0S,2022-03-05,39,16
16H 36M 0S,2022-03-05,8,16
16H 48M 0S,2022-03-05,13,16
17H 2M 0S,2022-03-05,24,17
17H 7M 0S,2022-03-05,15,17
17H 25M 0S,2022-03-05,15,17
17H 35M 0S,2022-03-05,6,17
17H 47M 0S,2022-03-05,6,17
18H 4M 0S,2022-03-05,13,18
18H 11M 0S,2022-03-05,4,18
18H 20M 0S,2022-03-05,10,18
18H 30M 0S,2022-03-05,17,18
18H 44M 0S,2022-03-05,13,18
19H 27M 0S,2022-03-05,10,19
19H 28M 0S,2022-03-05,8,19
19H 35M 0S,2022-03-05,10,19
19H 59M 0S,2022-03-05,30,19
20H 13M 0S,2022-03-05,16,20
21H 0M 0S,2022-03-05,1,21
21H 1M 0S,2022-03-05,10,21
21H 13M 0S,2022-03-05,22,21
21H 15M 0S,2022-03-05,8,21
21H 33M 0S,2022-03-05,7,21
21H 35M 0S,2022-03-05,9,21
21H 36M 0S,2022-03-05,8,21
22H 27M 0S,2022-03-05,20,22
22H 37M 0S,2022-03-05,15,22
22H 38M 0S,2022-03-05,10,22
23H 7M 0S,2022-03-05,26,23
23H 14M 0S,2022-03-05,9,23
23H 28M 0S,2022-03-05,10,23
23H 29M 0S,2022-03-05,22,23
23H 30M 0S,2022-03-05,10,23
23H 50M 0S,2022-03-05,10,23
13M 0S,2022-03-05,30,0
34M 0S,2022-03-05,10,0
48M 0S,2022-03-05,25,0
49M 0S,2022-03-05,74,0
1H 15M 0S,2022-03-05,12,1
1H 36M 0S,2022-03-05,20,1
1H 37M 0S,2022-03-05,9,1
2H 7M 0S,2022-03-06,18,2
2H 12M 0S,2022-03-06,4,2
2H 32M 0S,2022-03-06,15,2
2H 34M 0S,2022-03-06,30,2
3H 14M 0S,2022-03-06,3,3
3H 26M 0S,2022-03-06,30,3
3H 33M 0S,2022-03-06,30,3
3H 53M 0S,2022-03-06,160,3
4H 28M 0S,2022-03-06,15,4
5H 5M 0S,2022-03-06,15,5
5H 13M 0S,2022-03-06,7,5
5H 51M 0S,2022-03-06,15,5
6H 0M 0S,2022-03-06,30,6
6H 58M 0S,2022-03-06,10,6
7H 0M 0S,2022-03-06,10,7
7H 2M 0S,2022-03-06,12,7
7H 2M 0S,2022-03-06,12,7
7H 4M 0S,2022-03-06,10,7
7H 19M 0S,2022-03-06,3,7
7H 19M 0S,2022-03-06,3,7
7H 30M 0S,2022-03-06,10,7
7H 43M 0S,2022-03-06,257,7
8H 10M 0S,2022-03-06,257,8
8H 24M 0S,2022-03-06,10,8
8H 36M 0S,2022-03-06,24,8
8H 44M 0S,2022-03-06,3,8
9H 16M 0S,2022-03-06,20,9
9H 44M 0S,2022-03-06,10,9
10H 5M 0S,2022-03-06,24,10
10H 21M 0S,2022-03-06,30,10
10H 33M 0S,2022-03-06,10,10
10H 50M 0S,2022-03-06,18,10
11H 12M 0S,2022-03-06,9,11
11H 46M 0S,2022-03-06,23,11
11H 51M 0S,2022-03-06,20,11
11H 51M 0S,2022-03-06,10,11
12H 2M 0S,2022-03-06,9,12
12H 8M 0S,2022-03-06,16,12
12H 18M 0S,2022-03-06,9,12
12H 24M 0S,2022-03-06,8,12
12H 30M 0S,2022-03-06,10,12
12H 34M 0S,2022-03-06,8,12
12H 40M 0S,2022-03-06,10,12
12H 58M 0S,2022-03-06,9,12
12H 59M 0S,2022-03-06,14,12
13H 13M 0S,2022-03-06,15,13
13H 17M 0S,2022-03-06,12,13
13H 25M 0S,2022-03-06,5,13
13H 30M 0S,2022-03-06,60,13
13H 30M 0S,2022-03-06,20,13
13H 31M 0S,2022-03-06,20,13
13H 40M 0S,2022-03-06,18,13
13H 48M 0S,2022-03-06,30,13
13H 58M 0S,2022-03-06,30,13
14H 0M 0S,2022-03-06,22,14
14H 1M 0S,2022-03-06,17,14
14H 7M 0S,2022-03-06,28,14
14H 10M 0S,2022-03-06,10,14
14H 13M 0S,2022-03-06,17,14
14H 34M 0S,2022-03-06,10,14
14H 38M 0S,2022-03-06,20,14
14H 50M 0S,2022-03-06,10,14
14H 52M 0S,2022-03-06,10,14
14H 52M 0S,2022-03-06,24,14
15H 2M 0S,2022-03-06,12,15
15H 8M 0S,2022-03-06,24,15
15H 20M 0S,2022-03-06,8,15
15H 24M 0S,2022-03-06,8,15
15H 30M 0S,2022-03-06,15,15
16H 10M 0S,2022-03-06,10,16
16H 26M 0S,2022-03-06,8,16
16H 38M 0S,2022-03-06,12,16
16H 40M 0S,2022-03-06,11,16
16H 55M 0S,2022-03-06,8,16
17H 2M 0S,2022-03-06,15,17
17H 28M 0S,2022-03-06,11,17
17H 55M 0S,2022-03-06,11,17
18H 5M 0S,2022-03-06,9,18
18H 7M 0S,2022-03-06,10,18
18H 16M 0S,2022-03-06,15,18
18H 27M 0S,2022-03-06,10,18
18H 49M 0S,2022-03-06,8,18
19H 6M 0S,2022-03-06,30,19
19H 15M 0S,2022-03-06,8,19
19H 17M 0S,2022-03-06,30,19
20H 17M 0S,2022-03-06,9,20
20H 34M 0S,2022-03-06,8,20
21H 11M 0S,2022-03-06,20,21
21H 34M 0S,2022-03-06,30,21
21H 35M 0S,2022-03-06,9,21
21H 42M 0S,2022-03-06,10,21
22H 50M 0S,2022-03-06,10,22
22H 50M 0S,2022-03-06,10,22
22H 54M 0S,2022-03-06,10,22
23H 0M 0S,2022-03-06,20,23
23H 0M 0S,2022-03-06,90,23
23H 0M 0S,2022-03-06,91,23
23H 9M 0S,2022-03-06,20,23
23H 10M 0S,2022-03-06,30,23
14M 0S,2022-03-06,138,0
17M 0S,2022-03-06,10,0
17M 0S,2022-03-06,10,0
24M 0S,2022-03-06,82,0
26M 0S,2022-03-06,16,0
33M 0S,2022-03-06,16,0
40M 0S,2022-03-06,80,0
1H 20M 0S,2022-03-06,11,1
2H 18M 0S,2022-03-07,15,2
2H 31M 0S,2022-03-07,27,2
4H 18M 0S,2022-03-07,27,4
4H 37M 0S,2022-03-07,15,4
5H 42M 0S,2022-03-07,11,5
5H 55M 0S,2022-03-07,17,5
5H 59M 0S,2022-03-07,20,5
6H 8M 0S,2022-03-07,8,6
6H 54M 0S,2022-03-07,7,6
7H 0M 0S,2022-03-07,20,7
7H 33M 0S,2022-03-07,15,7
7H 34M 0S,2022-03-07,8,7
7H 36M 0S,2022-03-07,9,7
7H 43M 0S,2022-03-07,10,7
8H 2M 0S,2022-03-07,10,8
8H 36M 0S,2022-03-07,9,8
9H 4M 0S,2022-03-07,25,9
9H 7M 0S,2022-03-07,20,9
9H 13M 0S,2022-03-07,15,9
9H 33M 0S,2022-03-07,20,9
9H 35M 0S,2022-03-07,16,9
9H 44M 0S,2022-03-07,10,9
10H 14M 0S,2022-03-07,30,10
10H 20M 0S,2022-03-07,5,10
10H 20M 0S,2022-03-07,59,10
10H 25M 0S,2022-03-07,12,10
10H 27M 0S,2022-03-07,9,10
10H 31M 0S,2022-03-07,15,10
10H 31M 0S,2022-03-07,20,10
10H 36M 0S,2022-03-07,19,10
10H 48M 0S,2022-03-07,15,10
11H 5M 0S,2022-03-07,8,11
11H 21M 0S,2022-03-07,9,11
11H 31M 0S,2022-03-07,8,11
11H 31M 0S,2022-03-07,8,11
11H 36M 0S,2022-03-07,19,11
